SystemTime_ISO,MsgType,FC_Time_us,mavpackettype,mission_mode,mission_state,seq,total
2025-12-15 00:39:39.462,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:39.562,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:39.663,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:39.762,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:39.864,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:39.963,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:40.063,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:40.162,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:40.262,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:40.363,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:40.463,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:40.563,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:40.663,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:40.763,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:40.862,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:40.963,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:41.063,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:41.163,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:41.263,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:41.363,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:41.463,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:41.563,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:41.663,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:41.763,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:41.863,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:41.963,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:42.063,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:42.163,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:42.263,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:42.410,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:42.463,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:42.563,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:42.663,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:42.763,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:42.863,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:42.963,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
