SystemTime_ISO,MsgType,FC_Time_us,Vcc,Vservo,flags,mavpackettype
2025-12-15 00:39:46.261,POWER_STATUS,0,5257,0,1,POWER_STATUS
2025-12-15 00:39:46.361,POWER_STATUS,0,5253,0,1,POWER_STATUS
2025-12-15 00:39:46.461,POWER_STATUS,0,5252,0,1,POWER_STATUS
2025-12-15 00:39:46.561,POWER_STATUS,0,5258,0,1,POWER_STATUS
2025-12-15 00:39:46.661,POWER_STATUS,0,5258,0,1,POWER_STATUS
2025-12-15 00:39:46.762,POWER_STATUS,0,5258,0,1,POWER_STATUS
2025-12-15 00:39:46.861,POWER_STATUS,0,5259,0,1,POWER_STATUS
2025-12-15 00:39:46.961,POWER_STATUS,0,5259,0,1,POWER_STATUS
2025-12-15 00:39:47.061,POWER_STATUS,0,5266,0,1,POWER_STATUS
2025-12-15 00:39:47.162,POWER_STATUS,0,5258,0,1,POWER_STATUS
2025-12-15 00:39:47.261,POWER_STATUS,0,5262,0,1,POWER_STATUS
2025-12-15 00:39:47.361,POWER_STATUS,0,5260,0,1,POWER_STATUS
2025-12-15 00:39:47.461,POWER_STATUS,0,5255,0,1,POWER_STATUS
2025-12-15 00:39:47.561,POWER_STATUS,0,5262,0,1,POWER_STATUS
2025-12-15 00:39:47.661,POWER_STATUS,0,5251,0,1,POWER_STATUS
2025-12-15 00:39:47.762,POWER_STATUS,0,5251,0,1,POWER_STATUS
2025-12-15 00:39:47.861,POWER_STATUS,0,5251,0,1,POWER_STATUS
2025-12-15 00:39:47.961,POWER_STATUS,0,5259,12,1,POWER_STATUS
2025-12-15 00:39:48.061,POWER_STATUS,0,5259,0,1,POWER_STATUS
2025-12-15 00:39:48.161,POWER_STATUS,0,5251,0,1,POWER_STATUS
2025-12-15 00:39:48.261,POWER_STATUS,0,5252,0,1,POWER_STATUS
2025-12-15 00:39:48.361,POWER_STATUS,0,5256,0,1,POWER_STATUS
2025-12-15 00:39:48.462,POWER_STATUS,0,5259,0,1,POWER_STATUS
2025-12-15 00:39:48.561,POWER_STATUS,0,5251,0,1,POWER_STATUS
2025-12-15 00:39:48.662,POWER_STATUS,0,5254,0,1,POWER_STATUS
2025-12-15 00:39:48.762,POWER_STATUS,0,5258,0,1,POWER_STATUS
2025-12-15 00:39:48.862,POWER_STATUS,0,5249,0,1,POWER_STATUS
2025-12-15 00:39:48.962,POWER_STATUS,0,5255,0,1,POWER_STATUS
2025-12-15 00:39:49.062,POWER_STATUS,0,5260,9,1,POWER_STATUS
2025-12-15 00:39:49.162,POWER_STATUS,0,5258,0,1,POWER_STATUS
2025-12-15 00:39:49.262,POWER_STATUS,0,5258,0,1,POWER_STATUS
2025-12-15 00:39:49.362,POWER_STATUS,0,5248,0,1,POWER_STATUS
2025-12-15 00:39:49.462,POWER_STATUS,0,5255,0,1,POWER_STATUS
2025-12-15 00:39:49.562,POWER_STATUS,0,5255,0,1,POWER_STATUS
2025-12-15 00:39:49.662,POWER_STATUS,0,5254,0,1,POWER_STATUS
2025-12-15 00:39:49.762,POWER_STATUS,0,5263,0,1,POWER_STATUS
2025-12-15 00:39:49.863,POWER_STATUS,0,5260,0,1,POWER_STATUS
2025-12-15 00:39:49.962,POWER_STATUS,0,5250,0,1,POWER_STATUS
