SystemTime_ISO,MsgType,FC_Time_us,body_pitch_rate,body_roll_rate,body_yaw_rate,mavpackettype,q,thrust,type_mask
2025-12-15 01:48:42.669,ATTITUDE_TARGET,4488642,-3.1674466299591586e-05,3.473735705483705e-05,-1.6504309030551667e-10,ATTITUDE_TARGET,"[0.6529991030693054, -3.500429784253356e-06, -4.218930769184226e-07, 0.7573586702346802]",0.0,0
2025-12-15 01:48:42.769,ATTITUDE_TARGET,4488742,-3.1674480851506814e-05,3.473736433079466e-05,-1.6504320132781913e-10,ATTITUDE_TARGET,"[0.6529651284217834, -3.5004120491066715e-06, -4.2204982264593127e-07, 0.7573879361152649]",0.0,0
2025-12-15 01:48:42.871,ATTITUDE_TARGET,4488842,-3.167448448948562e-05,3.473735705483705e-05,-1.6504318745003133e-10,ATTITUDE_TARGET,"[0.6529477834701538, -3.5004022720386274e-06, -4.221294886974647e-07, 0.7574028968811035]",0.0,0
2025-12-15 01:48:42.970,ATTITUDE_TARGET,4488942,-3.167450267937966e-05,3.4737371606752276e-05,-1.6504335398348502e-10,ATTITUDE_TARGET,"[0.6529781818389893, -3.5004206893063383e-06, -4.219890001877502e-07, 0.7573767900466919]",0.0,0
2025-12-15 01:48:43.069,ATTITUDE_TARGET,4489042,-3.167450267937966e-05,3.4737371606752276e-05,-1.650433401056972e-10,ATTITUDE_TARGET,"[0.6530430912971497, -3.5004561595997075e-06, -4.2168866798419913e-07, 0.757320761680603]",0.0,0
2025-12-15 01:48:43.168,ATTITUDE_TARGET,4489142,-3.1674506317358464e-05,3.473736433079466e-05,-1.650433262279094e-10,ATTITUDE_TARGET,"[0.6530877947807312, -3.5004813980776817e-06, -4.214817010961269e-07, 0.7572823166847229]",0.0,0
2025-12-15 01:48:43.267,ATTITUDE_TARGET,4489242,-3.167449540342204e-05,3.473735341685824e-05,-1.6504322908339475e-10,ATTITUDE_TARGET,"[0.6530745625495911, -3.5004729852516903e-06, -4.215428930365306e-07, 0.757293701171875]",0.0,0
2025-12-15 01:48:43.370,ATTITUDE_TARGET,4489342,-3.1674491765443236e-05,3.473734250292182e-05,-1.650431596944557e-10,ATTITUDE_TARGET,"[0.6530721783638, -3.5004709388886113e-06, -4.215534659124387e-07, 0.7572957277297974]",0.0,0
2025-12-15 01:48:43.469,ATTITUDE_TARGET,4489442,-3.1674506317358464e-05,3.473734614090063e-05,-1.6504324296118256e-10,ATTITUDE_TARGET,"[0.6530886888504028, -3.50048048858298e-06, -4.2147638623646344e-07, 0.7572814226150513]",0.0,0
2025-12-15 01:48:43.569,ATTITUDE_TARGET,4489542,-3.167450267937966e-05,3.473734614090063e-05,-1.6504322908339475e-10,ATTITUDE_TARGET,"[0.6530828475952148, -3.500477532725199e-06, -4.2150378476435435e-07, 0.757286548614502]",0.0,0
2025-12-15 01:48:43.669,ATTITUDE_TARGET,4489644,-3.167449540342204e-05,3.473734250292182e-05,-1.6504317357224352e-10,ATTITUDE_TARGET,"[0.6530444622039795, -3.500455932226032e-06, -4.2168119307461893e-07, 0.7573195695877075]",0.0,0
2025-12-15 01:48:43.770,ATTITUDE_TARGET,4489742,-3.167449540342204e-05,3.473734614090063e-05,-1.6504318745003133e-10,ATTITUDE_TARGET,"[0.6530188322067261, -3.5004413803108037e-06, -4.2180019477200403e-07, 0.7573418021202087]",0.0,0
2025-12-15 01:48:43.868,ATTITUDE_TARGET,4489842,-3.167449540342204e-05,3.473735705483705e-05,-1.6504324296118256e-10,ATTITUDE_TARGET,"[0.6530247330665588, -3.5004454730369616e-06, -4.217733362565923e-07, 0.7573366165161133]",0.0,0
2025-12-15 01:48:43.970,ATTITUDE_TARGET,4489942,-3.167447721352801e-05,3.473735341685824e-05,-1.650431319388801e-10,ATTITUDE_TARGET,"[0.6530172228813171, -3.500440016068751e-06, -4.21808778128252e-07, 0.7573431730270386]",0.0,0
2025-12-15 01:48:44.068,ATTITUDE_TARGET,4490044,-3.167446993757039e-05,3.473734250292182e-05,-1.6504304867215325e-10,ATTITUDE_TARGET,"[0.6530018448829651, -3.500430693748058e-06, -4.218795197630243e-07, 0.7573563456535339]",0.0,0
2025-12-15 01:48:44.170,ATTITUDE_TARGET,4490142,-3.167446993757039e-05,3.473733886494301e-05,-1.6504303479436544e-10,ATTITUDE_TARGET,"[0.652970552444458, -3.5004129586013732e-06, -4.220241294206062e-07, 0.757383406162262]",0.0,0
2025-12-15 01:48:44.268,ATTITUDE_TARGET,4490242,-3.16744735755492e-05,3.473733886494301e-05,-1.6504304867215325e-10,ATTITUDE_TARGET,"[0.6529322862625122, -3.500391812849557e-06, -4.2220068507958786e-07, 0.7574163675308228]",0.0,0
2025-12-15 01:48:44.368,ATTITUDE_TARGET,4490344,-3.167446993757039e-05,3.4737335226964206e-05,-1.6504300703878982e-10,ATTITUDE_TARGET,"[0.6528795957565308, -3.5003622542717494e-06, -4.2244400333402155e-07, 0.7574617862701416]",0.0,0
2025-12-15 01:48:44.468,ATTITUDE_TARGET,4490442,-3.167447721352801e-05,3.473734250292182e-05,-1.6504307642772886e-10,ATTITUDE_TARGET,"[0.6528316140174866, -3.500335878925398e-06, -4.2266603372809186e-07, 0.7575032114982605]",0.0,0
2025-12-15 01:48:44.568,ATTITUDE_TARGET,4490542,-3.1674466299591586e-05,3.4737335226964206e-05,-1.650429792832142e-10,ATTITUDE_TARGET,"[0.6528316736221313, -3.500335424178047e-06, -4.226653231853561e-07, 0.7575029730796814]",0.0,0
2025-12-15 01:48:44.669,ATTITUDE_TARGET,4490642,-3.167448448948562e-05,3.473733886494301e-05,-1.6504310418330448e-10,ATTITUDE_TARGET,"[0.6528766751289368, -3.500361572150723e-06, -4.2245719100719725e-07, 0.7574642300605774]",0.0,0
2025-12-15 01:48:44.768,ATTITUDE_TARGET,4490742,-3.167448448948562e-05,3.473734250292182e-05,-1.6504311806109229e-10,ATTITUDE_TARGET,"[0.6529118418693542, -3.5003813536604866e-06, -4.222948462029308e-07, 0.7574339509010315]",0.0,0
2025-12-15 01:48:44.870,ATTITUDE_TARGET,4490842,-3.167448812746443e-05,3.473735341685824e-05,-1.6504317357224352e-10,ATTITUDE_TARGET,"[0.6529424786567688, -3.500398406686145e-06, -4.221532208248391e-07, 0.7574074864387512]",0.0,0
2025-12-15 01:48:44.970,ATTITUDE_TARGET,4490942,-3.167448812746443e-05,3.473735341685824e-05,-1.6504317357224352e-10,ATTITUDE_TARGET,"[0.6529554724693298, -3.5004063647647854e-06, -4.220933078613598e-07, 0.7573962807655334]",0.0,0
2025-12-15 01:48:45.070,ATTITUDE_TARGET,4491044,-3.1674491765443236e-05,3.473735705483705e-05,-1.6504322908339475e-10,ATTITUDE_TARGET,"[0.6529904007911682, -3.5004263736482244e-06, -4.219320715037611e-07, 0.7573661804199219]",0.0,0
2025-12-15 01:48:45.169,ATTITUDE_TARGET,4491144,-3.1674491765443236e-05,3.473736433079466e-05,-1.6504325683897036e-10,ATTITUDE_TARGET,"[0.6530499458312988, -3.5004593428311637e-06, -4.2165746094724454e-07, 0.7573149800300598]",0.0,0
2025-12-15 01:48:45.268,ATTITUDE_TARGET,4491244,-3.1674491765443236e-05,3.473735341685824e-05,-1.6504321520560694e-10,ATTITUDE_TARGET,"[0.6530674695968628, -3.5004688925255323e-06, -4.2157574853263213e-07, 0.7572997808456421]",0.0,0
2025-12-15 01:48:45.368,ATTITUDE_TARGET,4491344,-3.167449904140085e-05,3.473735341685824e-05,-1.6504325683897036e-10,ATTITUDE_TARGET,"[0.653053343296051, -3.5004613891942427e-06, -4.2164091951235605e-07, 0.757311999797821]",0.0,0
2025-12-15 01:48:45.468,ATTITUDE_TARGET,4491442,-3.167448448948562e-05,3.4737349778879434e-05,-1.650431458166679e-10,ATTITUDE_TARGET,"[0.6530225276947021, -3.5004434266738826e-06, -4.2178331227660237e-07, 0.7573384642601013]",0.0,0
2025-12-15 01:48:45.568,ATTITUDE_TARGET,4491542,-3.167450267937966e-05,3.473735341685824e-05,-1.6504325683897036e-10,ATTITUDE_TARGET,"[0.6529657244682312, -3.500412731227698e-06, -4.22045445702679e-07, 0.7573875188827515]",0.0,0
2025-12-15 01:48:45.668,ATTITUDE_TARGET,4491642,-3.167449904140085e-05,3.473735341685824e-05,-1.6504324296118256e-10,ATTITUDE_TARGET,"[0.6528971195220947, -3.500374305076548e-06, -4.2236257513650344e-07, 0.7574466466903687]",0.0,0
2025-12-15 01:48:45.768,ATTITUDE_TARGET,4491742,-3.167450267937966e-05,3.4737360692815855e-05,-1.650432984723338e-10,ATTITUDE_TARGET,"[0.652838945388794, -3.5003427001356613e-06, -4.226315581945528e-07, 0.75749671459198]",0.0,0
2025-12-15 01:48:45.868,ATTITUDE_TARGET,4491842,-3.167451359331608e-05,3.473735705483705e-05,-1.650433401056972e-10,ATTITUDE_TARGET,"[0.6528153419494629, -3.500329739836161e-06, -4.227401859679958e-07, 0.7575171589851379]",0.0,0
2025-12-15 01:48:45.968,ATTITUDE_TARGET,4491942,-3.167452086927369e-05,3.473736796877347e-05,-1.6504342337242406e-10,ATTITUDE_TARGET,"[0.6528355479240417, -3.500341563267284e-06, -4.2264724697815836e-07, 0.7574998140335083]",0.0,0
2025-12-15 01:48:46.069,ATTITUDE_TARGET,4492042,-3.16745245072525e-05,3.473736796877347e-05,-1.6504343725021187e-10,ATTITUDE_TARGET,"[0.6528254747390747, -3.500336333672749e-06, -4.226934606776922e-07, 0.7575084567070007]",0.0,0
2025-12-15 01:48:46.168,ATTITUDE_TARGET,4492142,-3.1674531783210114e-05,3.473735705483705e-05,-1.6504343725021187e-10,ATTITUDE_TARGET,"[0.6528068780899048, -3.500326101857354e-06, -4.2277829948034196e-07, 0.7575244307518005]",0.0,0
2025-12-15 01:48:46.268,ATTITUDE_TARGET,4492242,-3.16745245072525e-05,3.473735705483705e-05,-1.6504339561684844e-10,ATTITUDE_TARGET,"[0.6527960896492004, -3.5003197353944415e-06, -4.2282860590603377e-07, 0.7575337886810303]",0.0,0
2025-12-15 01:48:46.368,ATTITUDE_TARGET,4492342,-3.16745245072525e-05,3.473736433079466e-05,-1.6504342337242406e-10,ATTITUDE_TARGET,"[0.6527480483055115, -3.5002931326744147e-06, -4.230508352520701e-07, 0.7575751543045044]",0.0,0
2025-12-15 01:48:46.468,ATTITUDE_TARGET,4492442,-3.167450995533727e-05,3.473735341685824e-05,-1.650433123501216e-10,ATTITUDE_TARGET,"[0.6527324914932251, -3.5002833556063706e-06, -4.231229979723139e-07, 0.7575885057449341]",0.0,0
2025-12-15 01:48:46.568,ATTITUDE_TARGET,4492542,-3.167451359331608e-05,3.4737360692815855e-05,-1.6504335398348502e-10,ATTITUDE_TARGET,"[0.6527267098426819, -3.5002801723749144e-06, -4.2314997017456335e-07, 0.75759357213974]",0.0,0
2025-12-15 01:48:46.669,ATTITUDE_TARGET,4492644,-3.1674506317358464e-05,3.473736433079466e-05,-1.650433262279094e-10,ATTITUDE_TARGET,"[0.6527350544929504, -3.5002842651010724e-06, -4.231116008668323e-07, 0.7575862407684326]",0.0,0
2025-12-15 01:48:46.768,ATTITUDE_TARGET,4492744,-3.167450267937966e-05,3.4737371606752276e-05,-1.650433401056972e-10,ATTITUDE_TARGET,"[0.6527195572853088, -3.5002765343961073e-06, -4.231838772739138e-07, 0.7575996518135071]",0.0,0
2025-12-15 01:48:46.869,ATTITUDE_TARGET,4492842,-3.1674491765443236e-05,3.473736433079466e-05,-1.6504325683897036e-10,ATTITUDE_TARGET,"[0.6527274250984192, -3.500279945001239e-06, -4.2314761117268063e-07, 0.7575928568840027]",0.0,0
2025-12-15 01:48:46.969,ATTITUDE_TARGET,4492942,-3.167448448948562e-05,3.473736796877347e-05,-1.6504322908339475e-10,ATTITUDE_TARGET,"[0.6527668237686157, -3.500302454995108e-06, -4.2296616697967693e-07, 0.7575590014457703]",0.0,0
2025-12-15 01:48:47.069,ATTITUDE_TARGET,4493042,-3.167450267937966e-05,3.4737375244731084e-05,-1.6504336786127283e-10,ATTITUDE_TARGET,"[0.6527679562568665, -3.500303591863485e-06, -4.22960624746338e-07, 0.7575579285621643]",0.0,0
2025-12-15 01:48:47.169,ATTITUDE_TARGET,4493142,-3.167449904140085e-05,3.47373825206887e-05,-1.6504338173906064e-10,ATTITUDE_TARGET,"[0.6527612209320068, -3.5003006360057043e-06, -4.2299245706090005e-07, 0.7575638294219971]",0.0,0
2025-12-15 01:48:47.269,ATTITUDE_TARGET,4493242,-3.167450267937966e-05,3.4737375244731084e-05,-1.6504336786127283e-10,ATTITUDE_TARGET,"[0.6527864933013916, -3.5003140510525554e-06, -4.2287504697924305e-07, 0.7575420141220093]",0.0,0
2025-12-15 01:48:47.369,ATTITUDE_TARGET,4493342,-3.167450267937966e-05,3.473736796877347e-05,-1.650433262279094e-10,ATTITUDE_TARGET,"[0.6527960300445557, -3.500317916405038e-06, -4.228304248954373e-07, 0.7575337290763855]",0.0,0
2025-12-15 01:48:47.469,ATTITUDE_TARGET,4493444,-3.167448812746443e-05,3.473736433079466e-05,-1.6504324296118256e-10,ATTITUDE_TARGET,"[0.6527752876281738, -3.5003063203475904e-06, -4.2292674606869696e-07, 0.7575516700744629]",0.0,0
2025-12-15 01:48:47.569,ATTITUDE_TARGET,4493542,-3.1674480851506814e-05,3.473736433079466e-05,-1.6504320132781913e-10,ATTITUDE_TARGET,"[0.6527438759803772, -3.500288130453555e-06, -4.230724357512372e-07, 0.7575787305831909]",0.0,0
2025-12-15 01:48:47.669,ATTITUDE_TARGET,4493642,-3.16744735755492e-05,3.4737360692815855e-05,-1.650431458166679e-10,ATTITUDE_TARGET,"[0.6527189612388611, -3.500273805912002e-06, -4.2318774262639636e-07, 0.7576002478599548]",0.0,0
2025-12-15 01:48:47.769,ATTITUDE_TARGET,4493742,-3.1674466299591586e-05,3.473736796877347e-05,-1.650431319388801e-10,ATTITUDE_TARGET,"[0.65269535779953, -3.5002606182388263e-06, -4.2329733673796e-07, 0.7576205730438232]",0.0,0
2025-12-15 01:48:47.869,ATTITUDE_TARGET,4493842,-3.167448448948562e-05,3.4737360692815855e-05,-1.6504320132781913e-10,ATTITUDE_TARGET,"[0.6526520252227783, -3.50023697137658e-06, -4.234965444993577e-07, 0.7576578855514526]",0.0,0
2025-12-15 01:48:47.969,ATTITUDE_TARGET,4493942,-3.167448448948562e-05,3.4737360692815855e-05,-1.6504320132781913e-10,ATTITUDE_TARGET,"[0.6526006460189819, -3.5002085496671498e-06, -4.2373358155600727e-07, 0.757702112197876]",0.0,0
2025-12-15 01:48:48.069,ATTITUDE_TARGET,4494042,-3.167448448948562e-05,3.4737360692815855e-05,-1.6504320132781913e-10,ATTITUDE_TARGET,"[0.6525900959968567, -3.5002021832042374e-06, -4.237825237396464e-07, 0.7577112317085266]",0.0,0
2025-12-15 01:48:48.169,ATTITUDE_TARGET,4494142,-3.16744735755492e-05,3.473735705483705e-05,-1.650431319388801e-10,ATTITUDE_TARGET,"[0.652625322341919, -3.50022150996665e-06, -4.2361989471828565e-07, 0.7576807737350464]",0.0,0
2025-12-15 01:48:48.269,ATTITUDE_TARGET,4494244,-3.167447721352801e-05,3.473736796877347e-05,-1.6504320132781913e-10,ATTITUDE_TARGET,"[0.6526314616203308, -3.5002253753191326e-06, -4.23591984599625e-07, 0.7576755881309509]",0.0,0
2025-12-15 01:48:48.369,ATTITUDE_TARGET,4494344,-3.1674480851506814e-05,3.4737371606752276e-05,-1.6504322908339475e-10,ATTITUDE_TARGET,"[0.6526395678520203, -3.500230150166317e-06, -4.2355463847343344e-07, 0.7576686143875122]",0.0,0
2025-12-15 01:48:48.469,ATTITUDE_TARGET,4494442,-3.16744735755492e-05,3.473735341685824e-05,-1.6504310418330448e-10,ATTITUDE_TARGET,"[0.6526491045951843, -3.5002346976398258e-06, -4.2350950479885796e-07, 0.7576602697372437]",0.0,0
2025-12-15 01:48:48.569,ATTITUDE_TARGET,4494544,-3.167448812746443e-05,3.473735341685824e-05,-1.6504317357224352e-10,ATTITUDE_TARGET,"[0.6526727080345154, -3.5002483400603523e-06, -4.2340002437413204e-07, 0.7576400637626648]",0.0,0
2025-12-15 01:48:48.669,ATTITUDE_TARGET,4494642,-3.167448448948562e-05,3.473734614090063e-05,-1.650431319388801e-10,ATTITUDE_TARGET,"[0.6527013182640076, -3.500264028843958e-06, -4.2326774973844294e-07, 0.7576153874397278]",0.0,0
2025-12-15 01:48:48.769,ATTITUDE_TARGET,4494744,-3.167448448948562e-05,3.4737335226964206e-05,-1.6504309030551667e-10,ATTITUDE_TARGET,"[0.6527194976806641, -3.5002735785383265e-06, -4.2318325199630635e-07, 0.7575997114181519]",0.0,0
2025-12-15 01:48:48.870,ATTITUDE_TARGET,4494842,-3.167447721352801e-05,3.4737335226964206e-05,-1.6504304867215325e-10,ATTITUDE_TARGET,"[0.652735710144043, -3.5002822187379934e-06, -4.2310855974392325e-07, 0.7575857639312744]",0.0,0
2025-12-15 01:48:48.969,ATTITUDE_TARGET,4494942,-3.1674466299591586e-05,3.4737335226964206e-05,-1.650429792832142e-10,ATTITUDE_TARGET,"[0.6527351140975952, -3.500281536616967e-06, -4.2311162928854174e-07, 0.7575862407684326]",0.0,0
2025-12-15 01:48:49.069,ATTITUDE_TARGET,4495042,-3.167445902363397e-05,3.4737324313027784e-05,-1.6504289601648736e-10,ATTITUDE_TARGET,"[0.6527570486068726, -3.5002929053007392e-06, -4.230099932556186e-07, 0.757567286491394]",0.0,0
2025-12-15 01:48:49.169,ATTITUDE_TARGET,4495142,-3.1674455385655165e-05,3.473732067504898e-05,-1.6504286826091175e-10,ATTITUDE_TARGET,"[0.6527644991874695, -3.500296315905871e-06, -4.229757735174644e-07, 0.7575609087944031]",0.0,0
2025-12-15 01:48:49.269,ATTITUDE_TARGET,4495242,-3.167446266161278e-05,3.473732795100659e-05,-1.6504293764985078e-10,ATTITUDE_TARGET,"[0.6527727842330933, -3.500301545500406e-06, -4.2293777369195595e-07, 0.7575538754463196]",0.0,0
2025-12-15 01:48:49.369,ATTITUDE_TARGET,4495342,-3.167445174767636e-05,3.47373315889854e-05,-1.6504289601648736e-10,ATTITUDE_TARGET,"[0.652805745601654, -3.500319508020766e-06, -4.227860870287259e-07, 0.7575254440307617]",0.0,0
2025-12-15 01:48:49.469,ATTITUDE_TARGET,4495442,-3.167446266161278e-05,3.473732795100659e-05,-1.6504293764985078e-10,ATTITUDE_TARGET,"[0.652825117111206, -3.5003308767045382e-06, -4.226957912578655e-07, 0.7575086951255798]",0.0,0
2025-12-15 01:48:49.569,ATTITUDE_TARGET,4495542,-3.167445902363397e-05,3.473732067504898e-05,-1.6504288213869955e-10,ATTITUDE_TARGET,"[0.6528112292289734, -3.5003229186258977e-06, -4.227596548389556e-07, 0.7575206160545349]",0.0,0
2025-12-15 01:48:49.669,ATTITUDE_TARGET,4495642,-3.1674466299591586e-05,3.473732067504898e-05,-1.6504292377206298e-10,ATTITUDE_TARGET,"[0.6527854800224304, -3.500308594084345e-06, -4.22878542849503e-07, 0.7575428485870361]",0.0,0
2025-12-15 01:48:49.769,ATTITUDE_TARGET,4495744,-3.167446266161278e-05,3.473732795100659e-05,-1.6504293764985078e-10,ATTITUDE_TARGET,"[0.6527745723724365, -3.5003026823687833e-06, -4.22929389287674e-07, 0.7575522661209106]",0.0,0
2025-12-15 01:48:49.869,ATTITUDE_TARGET,4495842,-3.1674466299591586e-05,3.47373315889854e-05,-1.650429654054264e-10,ATTITUDE_TARGET,"[0.6527619957923889, -3.5002960885321954e-06, -4.229872843097837e-07, 0.757563054561615]",0.0,0
2025-12-15 01:48:49.969,ATTITUDE_TARGET,4495942,-3.1674466299591586e-05,3.473733886494301e-05,-1.6504300703878982e-10,ATTITUDE_TARGET,"[0.6527683734893799, -3.5002997265110025e-06, -4.2295863522667787e-07, 0.7575576305389404]",0.0,0
2025-12-15 01:48:50.069,ATTITUDE_TARGET,4496042,-3.167445902363397e-05,3.4737335226964206e-05,-1.6504293764985078e-10,ATTITUDE_TARGET,"[0.6527718305587769, -3.5003013181267306e-06, -4.2294246327401197e-07, 0.7575545907020569]",0.0,0
2025-12-15 01:48:50.169,ATTITUDE_TARGET,4496142,-3.1674455385655165e-05,3.4737324313027784e-05,-1.6504288213869955e-10,ATTITUDE_TARGET,"[0.652769923210144, -3.500299499137327e-06, -4.229509897868411e-07, 0.7575562596321106]",0.0,0
2025-12-15 01:48:50.269,ATTITUDE_TARGET,4496242,-3.167445174767636e-05,3.4737324313027784e-05,-1.6504285438312394e-10,ATTITUDE_TARGET,"[0.652778148651123, -3.500304046610836e-06, -4.2291301838304207e-07, 0.7575491666793823]",0.0,0
2025-12-15 01:48:50.369,ATTITUDE_TARGET,4496344,-3.167445902363397e-05,3.47373315889854e-05,-1.6504292377206298e-10,ATTITUDE_TARGET,"[0.6527628898620605, -3.500296315905871e-06, -4.2298358948755777e-07, 0.7575622797012329]",0.0,0
2025-12-15 01:48:50.469,ATTITUDE_TARGET,4496442,-3.167446266161278e-05,3.47373315889854e-05,-1.650429515276386e-10,ATTITUDE_TARGET,"[0.6527665257453918, -3.5002985896426253e-06, -4.229665080401901e-07, 0.7575591206550598]",0.0,0
2025-12-15 01:48:50.569,ATTITUDE_TARGET,4496542,-3.16744735755492e-05,3.473734250292182e-05,-1.6504306254994106e-10,ATTITUDE_TARGET,"[0.6527941823005676, -3.5003151879209327e-06, -4.2283878087800986e-07, 0.7575352787971497]",0.0,0
2025-12-15 01:48:50.669,ATTITUDE_TARGET,4496642,-3.167448812746443e-05,3.4737349778879434e-05,-1.650431596944557e-10,ATTITUDE_TARGET,"[0.6528236269950867, -3.5003324683202663e-06, -4.2270255562470993e-07, 0.7575100660324097]",0.0,0
2025-12-15 01:48:50.769,ATTITUDE_TARGET,4496742,-3.167449904140085e-05,3.4737349778879434e-05,-1.6504322908339475e-10,ATTITUDE_TARGET,"[0.6528406143188477, -3.500342472761986e-06, -4.2262377064616885e-07, 0.7574954032897949]",0.0,0
2025-12-15 01:48:50.873,ATTITUDE_TARGET,4496842,-3.1674491765443236e-05,3.473734614090063e-05,-1.6504317357224352e-10,ATTITUDE_TARGET,"[0.6528286337852478, -3.500335424178047e-06, -4.2267902244930156e-07, 0.7575057148933411]",0.0,0
2025-12-15 01:48:50.970,ATTITUDE_TARGET,4496942,-3.1674491765443236e-05,3.473733886494301e-05,-1.650431458166679e-10,ATTITUDE_TARGET,"[0.6528000235557556, -3.5003197353944415e-06, -4.228111265547341e-07, 0.7575303912162781]",0.0,0
2025-12-15 01:48:51.069,ATTITUDE_TARGET,4497042,-3.167448448948562e-05,3.473734250292182e-05,-1.6504311806109229e-10,ATTITUDE_TARGET,"[0.6527742743492126, -3.5003047287318623e-06, -4.2293027036066633e-07, 0.757552444934845]",0.0,0
2025-12-15 01:48:51.171,ATTITUDE_TARGET,4497142,-3.1674491765443236e-05,3.473735705483705e-05,-1.6504322908339475e-10,ATTITUDE_TARGET,"[0.6527544856071472, -3.5002944969164673e-06, -4.2302244196434913e-07, 0.7575696110725403]",0.0,0
2025-12-15 01:48:51.269,ATTITUDE_TARGET,4497244,-3.167449904140085e-05,3.473736433079466e-05,-1.650432984723338e-10,ATTITUDE_TARGET,"[0.6527189016342163, -3.5002751701540546e-06, -4.231869468185323e-07, 0.7576003074645996]",0.0,0
2025-12-15 01:48:51.369,ATTITUDE_TARGET,4497344,-3.1674491765443236e-05,3.4737360692815855e-05,-1.6504324296118256e-10,ATTITUDE_TARGET,"[0.6526774764060974, -3.500251750665484e-06, -4.2337845229667437e-07, 0.7576359510421753]",0.0,0
2025-12-15 01:48:51.471,ATTITUDE_TARGET,4497442,-3.167448448948562e-05,3.4737360692815855e-05,-1.6504320132781913e-10,ATTITUDE_TARGET,"[0.6526756882667542, -3.5002503864234313e-06, -4.233870072312129e-07, 0.7576375007629395]",0.0,0
2025-12-15 01:48:51.570,ATTITUDE_TARGET,4497542,-3.167445902363397e-05,3.473733886494301e-05,-1.650429654054264e-10,ATTITUDE_TARGET,"[0.6526474952697754, -3.5002326512767468e-06, -4.235174912992079e-07, 0.7576618194580078]",0.0,0
2025-12-15 01:48:51.672,ATTITUDE_TARGET,4497644,-3.1674466299591586e-05,3.473735341685824e-05,-1.6504307642772886e-10,ATTITUDE_TARGET,"[0.6525717377662659, -3.500190814520465e-06, -4.238676467593905e-07, 0.7577270269393921]",0.0,0
2025-12-15 01:48:51.770,ATTITUDE_TARGET,4497742,-3.167446993757039e-05,3.473735341685824e-05,-1.6504309030551667e-10,ATTITUDE_TARGET,"[0.6524837613105774, -3.500141474432894e-06, -4.2427387825227925e-07, 0.7578028440475464]",0.0,0
2025-12-15 01:48:51.871,ATTITUDE_TARGET,4497842,-3.1674466299591586e-05,3.473735341685824e-05,-1.6504306254994106e-10,ATTITUDE_TARGET,"[0.6524427533149719, -3.5001185096916743e-06, -4.244634226324706e-07, 0.7578381299972534]",0.0,0
2025-12-15 01:48:51.969,ATTITUDE_TARGET,4497942,-3.167447721352801e-05,3.4737349778879434e-05,-1.6504310418330448e-10,ATTITUDE_TARGET,"[0.6524444818496704, -3.5001196465600515e-06, -4.244548961196415e-07, 0.757836639881134]",0.0,0
2025-12-15 01:48:52.069,ATTITUDE_TARGET,4498042,-3.1674480851506814e-05,3.4737349778879434e-05,-1.650431319388801e-10,ATTITUDE_TARGET,"[0.652446448802948, -3.500121010802104e-06, -4.2444543169040116e-07, 0.7578349709510803]",0.0,0
2025-12-15 01:48:52.169,ATTITUDE_TARGET,4498144,-3.167448448948562e-05,3.4737349778879434e-05,-1.650431458166679e-10,ATTITUDE_TARGET,"[0.6524661779403687, -3.5001326068595517e-06, -4.2435416958142014e-07, 0.7578178644180298]",0.0,0
2025-12-15 01:48:52.271,ATTITUDE_TARGET,4498242,-3.167448448948562e-05,3.473734250292182e-05,-1.6504311806109229e-10,ATTITUDE_TARGET,"[0.6525108218193054, -3.500157390590175e-06, -4.241473732236045e-07, 0.7577794194221497]",0.0,0
2025-12-15 01:48:52.369,ATTITUDE_TARGET,4498342,-3.167448448948562e-05,3.4737349778879434e-05,-1.650431458166679e-10,ATTITUDE_TARGET,"[0.6525639891624451, -3.500187176541658e-06, -4.239022359797673e-07, 0.7577337026596069]",0.0,0
2025-12-15 01:48:52.468,ATTITUDE_TARGET,4498442,-3.167448812746443e-05,3.473733886494301e-05,-1.6504311806109229e-10,ATTITUDE_TARGET,"[0.6525517106056213, -3.5001801279577194e-06, -4.239584256993112e-07, 0.757744312286377]",0.0,0
2025-12-15 01:48:52.568,ATTITUDE_TARGET,4498542,-3.167449540342204e-05,3.47373315889854e-05,-1.6504311806109229e-10,ATTITUDE_TARGET,"[0.6525357365608215, -3.5001710330107016e-06, -4.2403141264912847e-07, 0.7577580213546753]",0.0,0
2025-12-15 01:48:52.669,ATTITUDE_TARGET,4498642,-3.167449540342204e-05,3.47373315889854e-05,-1.6504311806109229e-10,ATTITUDE_TARGET,"[0.6525337100028992, -3.5001698961423244e-06, -4.240405928612745e-07, 0.7577598094940186]",0.0,0
2025-12-15 01:48:52.769,ATTITUDE_TARGET,4498742,-3.167450267937966e-05,3.47373315889854e-05,-1.650431596944557e-10,ATTITUDE_TARGET,"[0.6525207757949829, -3.500163074932061e-06, -4.241000510774029e-07, 0.7577709555625916]",0.0,0
2025-12-15 01:48:52.869,ATTITUDE_TARGET,4498844,-3.167448448948562e-05,3.473731703707017e-05,-1.6504299316100202e-10,ATTITUDE_TARGET,"[0.6524797677993774, -3.5001392006961396e-06, -4.2428948177075654e-07, 0.7578062415122986]",0.0,0
