SystemTime_ISO,MsgType,FC_Time_us,mavpackettype,time_unix_usec
2025-12-15 01:41:16.550,SYSTEM_TIME,4042539,SYSTEM_TIME,0
2025-12-15 01:41:16.650,SYSTEM_TIME,4042639,SYSTEM_TIME,0
2025-12-15 01:41:16.750,SYSTEM_TIME,4042739,SYSTEM_TIME,0
2025-12-15 01:41:16.850,SYSTEM_TIME,4042839,SYSTEM_TIME,0
2025-12-15 01:41:16.950,SYSTEM_TIME,4042939,SYSTEM_TIME,0
2025-12-15 01:41:17.050,SYSTEM_TIME,4043040,SYSTEM_TIME,0
2025-12-15 01:41:17.150,SYSTEM_TIME,4043139,SYSTEM_TIME,0
2025-12-15 01:41:17.250,SYSTEM_TIME,4043239,SYSTEM_TIME,0
2025-12-15 01:41:17.350,SYSTEM_TIME,4043339,SYSTEM_TIME,0
2025-12-15 01:41:17.450,SYSTEM_TIME,4043439,SYSTEM_TIME,0
2025-12-15 01:41:17.551,SYSTEM_TIME,4043539,SYSTEM_TIME,0
2025-12-15 01:41:17.650,SYSTEM_TIME,4043639,SYSTEM_TIME,0
2025-12-15 01:41:17.751,SYSTEM_TIME,4043739,SYSTEM_TIME,0
2025-12-15 01:41:17.850,SYSTEM_TIME,4043839,SYSTEM_TIME,0
2025-12-15 01:41:17.950,SYSTEM_TIME,4043939,SYSTEM_TIME,0
2025-12-15 01:41:18.051,SYSTEM_TIME,4044039,SYSTEM_TIME,0
2025-12-15 01:41:18.150,SYSTEM_TIME,4044139,SYSTEM_TIME,0
2025-12-15 01:41:18.250,SYSTEM_TIME,4044239,SYSTEM_TIME,0
2025-12-15 01:41:18.351,SYSTEM_TIME,4044339,SYSTEM_TIME,0
2025-12-15 01:41:18.450,SYSTEM_TIME,4044439,SYSTEM_TIME,0
2025-12-15 01:41:18.550,SYSTEM_TIME,4044540,SYSTEM_TIME,0
2025-12-15 01:41:18.651,SYSTEM_TIME,4044639,SYSTEM_TIME,0
2025-12-15 01:41:18.750,SYSTEM_TIME,4044739,SYSTEM_TIME,0
2025-12-15 01:41:18.850,SYSTEM_TIME,4044839,SYSTEM_TIME,0
2025-12-15 01:41:18.950,SYSTEM_TIME,4044939,SYSTEM_TIME,0
2025-12-15 01:41:19.051,SYSTEM_TIME,4045039,SYSTEM_TIME,0
2025-12-15 01:41:19.150,SYSTEM_TIME,4045139,SYSTEM_TIME,0
2025-12-15 01:41:19.250,SYSTEM_TIME,4045239,SYSTEM_TIME,0
2025-12-15 01:41:19.351,SYSTEM_TIME,4045339,SYSTEM_TIME,0
2025-12-15 01:41:19.450,SYSTEM_TIME,4045439,SYSTEM_TIME,0
