SystemTime_ISO,MsgType,FC_Time_us,mavpackettype,tc1,ts1
2026-01-14 12:38:10.381,TIMESYNC,0,TIMESYNC,0,15208161338001
2026-01-14 12:38:20.382,TIMESYNC,0,TIMESYNC,0,15218164007001
2026-01-14 12:38:30.386,TIMESYNC,0,TIMESYNC,0,15228166305001
2026-01-14 12:38:40.389,TIMESYNC,0,TIMESYNC,0,15238169105001
2026-01-14 12:38:50.393,TIMESYNC,0,TIMESYNC,0,15248171417001
2026-01-14 12:39:00.400,TIMESYNC,0,TIMESYNC,0,15258173769001
2026-01-14 12:39:10.401,TIMESYNC,0,TIMESYNC,0,15268176540001
2026-01-14 12:39:20.401,TIMESYNC,0,TIMESYNC,0,15278178812001
2026-01-14 12:39:30.402,TIMESYNC,0,TIMESYNC,0,15288181531001
2026-01-14 12:39:40.404,TIMESYNC,0,TIMESYNC,0,15298183995001
2026-01-14 12:39:50.405,TIMESYNC,0,TIMESYNC,0,15308184008001
2026-01-14 12:40:00.408,TIMESYNC,0,TIMESYNC,0,15318186328001
2026-01-14 12:40:10.412,TIMESYNC,0,TIMESYNC,0,15328189179001
2026-01-14 12:40:20.416,TIMESYNC,0,TIMESYNC,0,15338191312001
2026-01-14 12:40:30.423,TIMESYNC,0,TIMESYNC,0,15348194042001
2026-01-14 12:40:40.423,TIMESYNC,0,TIMESYNC,0,15358196503001
2026-01-14 12:40:50.424,TIMESYNC,0,TIMESYNC,0,15368198844001
2026-01-14 12:41:00.425,TIMESYNC,0,TIMESYNC,0,15378201541001
2026-01-14 12:41:10.427,TIMESYNC,0,TIMESYNC,0,15388203775001
2026-01-14 12:41:20.430,TIMESYNC,0,TIMESYNC,0,15398206554001
2026-01-14 12:41:30.433,TIMESYNC,0,TIMESYNC,0,15408209037001
2026-01-14 12:41:40.440,TIMESYNC,0,TIMESYNC,0,15418211306001
2026-01-14 12:41:50.444,TIMESYNC,0,TIMESYNC,0,15428214075001
2026-01-14 12:42:00.445,TIMESYNC,0,TIMESYNC,0,15438216357001
2026-01-14 12:42:10.446,TIMESYNC,0,TIMESYNC,0,15448219047001
2026-01-14 12:42:20.447,TIMESYNC,0,TIMESYNC,0,15458221498001
2026-01-14 12:42:30.449,TIMESYNC,0,TIMESYNC,0,15468223879001
2026-01-14 12:42:40.453,TIMESYNC,0,TIMESYNC,0,15478226787001
2026-01-14 12:42:50.455,TIMESYNC,0,TIMESYNC,0,15488228904001
2026-01-14 12:43:00.458,TIMESYNC,0,TIMESYNC,0,15498231956001
2026-01-14 12:43:10.464,TIMESYNC,0,TIMESYNC,0,15508234393001
2026-01-14 12:43:20.469,TIMESYNC,0,TIMESYNC,0,15518236362001
2026-01-14 12:43:30.471,TIMESYNC,0,TIMESYNC,0,15528239217001
2026-01-14 12:43:40.472,TIMESYNC,0,TIMESYNC,0,15538241330001
2026-01-14 12:43:50.471,TIMESYNC,0,TIMESYNC,0,15548244069001
2026-01-14 12:44:00.475,TIMESYNC,0,TIMESYNC,0,15558246483001
2026-01-14 12:44:10.477,TIMESYNC,0,TIMESYNC,0,15568248826001
2026-01-14 12:44:20.481,TIMESYNC,0,TIMESYNC,0,15578251531001
2026-01-14 12:44:30.486,TIMESYNC,0,TIMESYNC,0,15588253778001
2026-01-14 12:44:40.491,TIMESYNC,0,TIMESYNC,0,15598256540001
2026-01-14 12:44:50.492,TIMESYNC,0,TIMESYNC,0,15608259008001
