SystemTime_ISO,MsgType,FC_Time_us,Vcc,Vservo,flags,mavpackettype
2025-12-14 21:36:52.168,POWER_STATUS,0,5259,0,1,POWER_STATUS
2025-12-14 21:36:52.187,POWER_STATUS,0,5260,0,1,POWER_STATUS
2025-12-14 21:36:52.208,POWER_STATUS,0,5256,0,1,POWER_STATUS
2025-12-14 21:36:52.227,POWER_STATUS,0,5257,0,1,POWER_STATUS
2025-12-14 21:36:52.248,POWER_STATUS,0,5262,0,1,POWER_STATUS
2025-12-14 21:36:52.268,POWER_STATUS,0,5263,0,1,POWER_STATUS
2025-12-14 21:36:52.288,POWER_STATUS,0,5253,0,1,POWER_STATUS
2025-12-14 21:36:52.308,POWER_STATUS,0,5250,0,1,POWER_STATUS
2025-12-14 21:36:52.327,POWER_STATUS,0,5249,0,1,POWER_STATUS
2025-12-14 21:36:52.347,POWER_STATUS,0,5266,0,1,POWER_STATUS
2025-12-14 21:36:52.368,POWER_STATUS,0,5252,0,1,POWER_STATUS
2025-12-14 21:36:52.388,POWER_STATUS,0,5263,0,1,POWER_STATUS
2025-12-14 21:36:52.408,POWER_STATUS,0,5258,0,1,POWER_STATUS
2025-12-14 21:36:52.427,POWER_STATUS,0,5263,0,1,POWER_STATUS
2025-12-14 21:36:52.447,POWER_STATUS,0,5258,0,1,POWER_STATUS
2025-12-14 21:36:52.468,POWER_STATUS,0,5260,0,1,POWER_STATUS
2025-12-14 21:36:52.487,POWER_STATUS,0,5261,0,1,POWER_STATUS
2025-12-14 21:36:52.507,POWER_STATUS,0,5262,0,1,POWER_STATUS
2025-12-14 21:36:52.528,POWER_STATUS,0,5260,0,1,POWER_STATUS
2025-12-14 21:36:52.548,POWER_STATUS,0,5257,0,1,POWER_STATUS
2025-12-14 21:36:52.568,POWER_STATUS,0,5256,0,1,POWER_STATUS
2025-12-14 21:36:52.588,POWER_STATUS,0,5261,0,1,POWER_STATUS
2025-12-14 21:36:52.608,POWER_STATUS,0,5266,0,1,POWER_STATUS
2025-12-14 21:36:52.628,POWER_STATUS,0,5263,0,1,POWER_STATUS
2025-12-14 21:36:52.647,POWER_STATUS,0,5259,0,1,POWER_STATUS
2025-12-14 21:36:52.668,POWER_STATUS,0,5254,0,1,POWER_STATUS
2025-12-14 21:36:52.688,POWER_STATUS,0,5255,0,1,POWER_STATUS
2025-12-14 21:36:52.708,POWER_STATUS,0,5262,0,1,POWER_STATUS
2025-12-14 21:36:52.727,POWER_STATUS,0,5258,0,1,POWER_STATUS
2025-12-14 21:36:52.748,POWER_STATUS,0,5263,0,1,POWER_STATUS
2025-12-14 21:36:52.768,POWER_STATUS,0,5259,0,1,POWER_STATUS
2025-12-14 21:36:52.788,POWER_STATUS,0,5255,2,1,POWER_STATUS
2025-12-14 21:36:52.808,POWER_STATUS,0,5258,2,1,POWER_STATUS
2025-12-14 21:36:52.827,POWER_STATUS,0,5262,2,1,POWER_STATUS
2025-12-14 21:36:52.848,POWER_STATUS,0,5260,12,1,POWER_STATUS
2025-12-14 21:36:52.868,POWER_STATUS,0,5265,12,1,POWER_STATUS
2025-12-14 21:36:52.888,POWER_STATUS,0,5261,12,1,POWER_STATUS
