SystemTime_ISO,MsgType,FC_Time_us,autopilot,base_mode,custom_mode,mavlink_version,mavpackettype,system_status,type
2025-12-14 21:41:08.348,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:41:09.348,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:41:10.348,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:41:11.348,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:41:12.348,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:41:13.349,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:41:14.348,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:41:15.348,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:41:16.348,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:41:17.348,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:41:18.348,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:41:19.348,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:41:20.348,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:41:21.349,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:41:22.349,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:41:23.349,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:41:24.348,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:41:25.348,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:41:26.348,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:41:27.348,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:41:28.348,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:41:29.349,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:41:30.349,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:41:31.349,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:41:32.349,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:41:33.349,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:41:34.349,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:41:35.348,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
